"7iroin5zuka","@7iroin5zuka","なないろ @7iroin5zuka 星組礼真琴さん＆せおなこみほさんをお慕い申し上げる大人。無言フォローさせてください＆フォローもお気軽にまだあやふやで勉強中なので全てが周回遅れです合言葉は推しは推せる時に推せたまにドット作る＆縫い物するかも金神垢(自我) @7iroin5","赤と黒初日カテコ琴ちゃん:WBCわたくしとした事がリアタイできませんでした…ダイジェストを色々漁りたいと思います…明日は決勝がありますねぇ!!ありちゃん!!!(←はいっ!!!と元気よくありちゃんお返事)明日から私たちはおフランスの住人となりますが…日本一丸となって頑張りたいと思います!!!","232 ","575","114","24"
"kaoru_lifehack","@kaoru_lifehack","かおる @kaoru_lifehack ストレスフリーな仕事術を発信 | 高専の技術コンテストで日本一 ? 大学院 & フリーランス ? IT企業 ? スタートアップ企業CTO | 『人は人、自分は自分。自分に集中する』","結果が出ない人の特徴⑩選? ? ①そもそもやっていない ②完璧をもとめる ③時間を無駄につかう ④いいわけばかり ⑤ストレスに弱い ⑥???1歩目が遅い ⑦感情のコントロールができない ⑧先延ばしして焦る ⑨プライドが高い ⑩結局やっていない  結果が出ない人には、プロフ最後の言葉も届けたい。","5895 ","330","474","78"
"mas_steps","@mas_steps","マス @mas_steps 初心者向けに「お金の知識」を発信。フォローすると「お金の余裕」が手に入り、人生が楽しく豊かになります。『マスブログ』を運営。40代サラリーマン。米国起業→どん底→本業/資産8桁。応援フォロー嬉しいです","人生に遅いなんてない。僕も40代から本気でお金の勉強を始めた。最初はわからないことばかり。NISA、ふるさと納税、医療費控除、確定申告、保険、公的年金、投資。誰にも聞けず心折れそうだった。それでも、学びながら行動したら最強の学問だと確信できた。歳なんて関係ない。一緒に学んでみませんか？","13000 ","983","744","129"
"wakayuka18","@wakayuka18","ゆかこ｜中高生子育ての落とし穴を呟く人 @wakayuka18 こじらせ母歴15年??間違いに気付く??見守る子育て??親子で人生激変！｜ゲームばっかりで勉強しない・受験生・不登校の見守り方｜中高生ママ中心のお悩み相談3600時間以上｜息子２人｜親子仲や夫婦仲が改善！子どもが意欲的になりました！高校・大学の合格報告も多数｜チョ～母親目線の「思春期子育てのコツ」を毎日ツイート","自分のアタマで考えて動く子の育て方「アドバイスはしない」「指示命令もしない」「失敗するかも…と感じても“させる勇気”を持つ」「子どもの立場に立って考えてみる」「やり方にこだわらない」「自分で何とかする力があると信じる」「俯瞰して見る習慣」「全ては最善という捉え方」「脱！心配症」","5684 ","613","267","20"
"momotro018","@momotro018","桃太郎+ @momotro018 小さな世論の力を集めて自公維国 財務カルト中抜き政権の鬼退治をしていきましょう  私たちに必要なのは『知識と怒り』だ。  泉房穂新党/れいわ/共産/社民 を応援しています #一揆 #政権交代 #消費税の嘘 #税は財源ではない #政府の赤字はみんなの黒字 #緊急事態条項反対 #自民党全員落選運動","消費税の納税の仕組みを出来るだけ噛み砕いて説明した図を作ってみました。鬼高額な社会保険料も相まって『正社員を減らして派遣に切り替えるほど利益が増える税』 まさに『雇用をブチ壊す税』だという認識が世間にもっと広まってくれ！！#消費税の真実 #STOPインボイス","23000 ","496","400","211"
"tackeyshisan","@tackeyshisan","たき｜会社員向け""片手間投資"" @tackeyshisan 【会社員がやる投資の1stステップ】35歳SE｜年収600万のブラック平社員→個人事業で1800万を消失、コロナで仕事凍結→未経験から1年半で資産5000万｜公式LINEで『コスパ最強投資術』の全てが分かります","年収500万以上でも、本腰を入れて投資する会社員は""失敗""します。自分をどれだけ優秀だと勘違いしてるか知らないけど、独学で投資するのはキケン。本当に価値ある情報は『資産家同士』で完結する。積み立てNISAやiDeCoだと不十分なこともわかってるなら、固ツイから次のステップに進もう。まだ間に合う","3143 ","257","746","776"
"takshi_77","@takshi_77","竹林 崇@脳卒中リハの専門家, 作業療法士, PhD（医学） @takshi_77 大阪公立大学| 教授| 博士（医学）|作業療法士（Occupational therapist）| 脳卒中後の手の麻痺のリハ開発| ロボット開発| 片手で使える道具（Assistive thecholgy）開発| 国内外医学論文多数| NHK等のメディア対応経験多数| 所属関係なく個人の意見| 漫画好き（推しの子推し）","納豆好きな方って多いですよね。でも、障がい等で片手が不自由な方は、うまく容器を固定できず、かき混ぜるのが難しいと伺います。そこで、作業療法士の友人が納豆容器を固定するための道具を作っています。人に頼まず、自分の好みのかき混ぜ具合を実現できます。必要な方に届いて欲しいです。","25000 ","669","978","191"
"Love_yellowhat","@Love_yellowhat","George @Love_yellowhat 教員. Work smarter than harder 質問箱：https://peing.net/ja/dr_george_osaru… note：http://note.com/dr_george_sens…","必修ではない授業でぼっちであることは、負けではなく勝ちなのです。","41000 ","378","742","607"
"shun_55fire","@shun_55fire","しゅん｜資産5000万公務員 @shun_55fire 【公務員がやるべき資産形成法を発信】 36歳｜副業禁止の公務員→資産形成開始→資産5000万到達｜不動産オーナー歴8年、株式投資歴10年｜ゼロからスタートする公務員の大富豪道はオレに聞け！","30代公務員は貯金するなよ！  節約して3万貯金しても年間36万。10年で360万。子供が大学に入学すれば一瞬で吹き飛ぶ。今はとにかく投資あるのみ。積み立てNISA、不動産投資、どれも公務員には向いている投資。預金より利回りがよく、数百万単位でまとまった金額を取得できる。方法は固ツイをチェック！","1207 ","419","836","849"
"atama_active","@atama_active","あたま┃瞑想でメンタル改善┃22年のうつ経験から逆転！ @atama_active 【100%嘘なし！私の人生逆転ストーリー】 高校でいじめ?22年間うつで苦しむ?1,000を超える科学的テク実践?マインドを変えてうつを克服?起業１年目で年商3,500万┃人工透析患者でも諦めない┃科学的メンタル術を発信┃あなたを１歩ずつ幸福マインドに！メンタル不安定な方が活躍する社会を創る社長","私は22年うつ病。身体障害者1級。友達0。彼女も0。やる気も0。テレビが取材に来ても良いレベルの【引きこもり生活】でも、科学的なライフハックで人生を変えられた！プロフ見てよ。瞑想や運動が答え。改善＆挑戦を続けただけ！人生変えたい人・変えてる人、間違いないです。一緒に成長しよう","8100 ","285","757","71"
"Happygooood2944","@Happygooood2944","彩福 @Happygooood2944 彩色屋／社寺荘厳／工房より生中継／伝統産業の涙／和風でSorry ! Painter/Decoration for Shrines&Temples/Live from our factory/Tears in the traditional handiwork-world/Very Japanese !","それでは今週最後の一曲 伎楽飛天で「よい週末を！」","2720 ","511","485","61"
"craftsman207","@craftsman207","企むオトコ @craftsman207 オトコソロ活動中。 ひとり法人代表。　　　　　　　　　　　　　　　　　　　　　　　料理は、作って楽しみ、目でも楽しむ 旅、からだ、健康、仮想通貨を企む 量子力学と色即是空。 すべては内から始まる。 利他と自責のこころ。 世の中にラブとユーモア、そして浪漫を。本日より、DMは親しい方のみ","丁寧に企む。  気持ちのよいお天気。 桜も樹によっては 満開なところも。 明日は一旦見頃かな。  鶏レバーの炒めもの。 血合いを除くひと手間かけて。 芽キャベツ、ナス、ピーマンと 多めのにんにく。 卵スープと。  美味しゅうございました  #おうちごはん #レバー #ストウブ #料理好き","3892 ","303","390","16"
"usao_recipes","@usao_recipes","うさお -恋愛相談- @usao_recipes 大失恋が人を魅力的に変えてくれる。恋愛相談、復縁相談の人。 600人以上の復縁成功者を見届けてきました。 累計2000件超の電話相談→ https://fukuen-recipes.com/advice/6813 サブ垢→  @usao_sub  質問箱用垢→  @usamonbako","メンヘラ的な人は「一緒に」が好きすぎて「別々に」が嫌すぎるんだよな。  「一緒に」が大好きだけど「別々に」もずっと「一緒に」いる為に許容しなきゃね。  くらいまで考え方が変われば「最強の愛されメンヘラ」になれるぞ。","6008 ","761","155","21"
"ituki3hu","@ituki3hu","恋愛,復縁占い師＊桜井一姫 @ituki3hu 恋愛占いを無料でしてます/ 応募方法は固ツイに / 今までに700名以上の相談経験 / タロット占い師として複数の場所で活動中 / 有名ヒーラーに教わりヒーリング技術も取得","3/13 彼の夜の気持ち  ↓彼の星座↓ 牡羊：酔いたい 牡牛：したい 双子：一緒に寝たい 蟹：甘えたい 獅子：触れたい 乙女：声聞きたい 天秤：横にいて 蠍：好き 射手：手繋ご？ 山羊：ずっといたい 水瓶：浮気しないで 魚：束縛したい  【フォロー＆RT】であなたの思いが伝わる","1891 ","412","385","104"
"hukuen_hanairo","@hukuen_hanairo","はないろ｜復縁婚しました @hukuen_hanairo 遠距離・彼の他好き・婚約破棄で別れ→冷却期間後、連絡しつつタイミングを待つ→別れて1年半後に復縁→1年後に結婚→現在結婚10周年｜実体験から復縁結婚に必要だった学び・心構え・してよかったコトをつぶやいてます｜より深い話はブログやnoteで発信中 →「復縁結婚のコツ　はないろ」で検索してね?","復縁のために頑張ってる人ってめっちゃ一途だし、別れの原因に向き合ったり自分磨きに励んだり、人間的に成熟した人が多いと思う。復縁は相手とのタイミングもあるから絶対とは言えないけれど、みんな絶対【幸せ】はその手につかめるから…今の頑張りはぜーんぶ絶対、無駄にはならないからね","2057 ","654","76","3"
"meruken_suck","エラー","エラー","エラー","エラー","エラー","エラー","エラー"
"Rei_Kyogoku","アカウントエラー","アカウントエラー","アカウントエラー","アカウントエラー","アカウントエラー","アカウントエラー","アカウントエラー"
"Spicaspiritual","@Spicaspiritual","スピカ｜霊視鑑定士 @Spicaspiritual 現役霊能者。10,000件以上の鑑定実績あり。 縁結び、霊視・オーラ占い。","面白そう、普通のタロットと結果が違うのでしょうか。","3812 ","681","247","4"
"hiroshi03692","@hiroshi03692","京都ぶらりhiroshi0369 @hiroshi03692 大好きな京都の魅力を発信。 神社仏閣や観光スポット、京都旅の魅力を京都ぶらりブログで情報発信しています！厳選した商品を提供。楽天RoomOpenしました。是非お立ち寄りください！","おはようございますm(__)m 快晴の京都から 二年坂から法観寺あたりを ぶらり #京都ぶらり #京都観光 #京都旅 #法観寺 #桜","4510 ","874","409","40"
"GoshuinTouring","@GoshuinTouring","御朱印ツーリング会（神社仏閣オートバイ巡り） @GoshuinTouring 神社仏閣へﾊﾞｲｸでGo! 中部支部(ﾚﾃﾞｨｰｽ)関東支部(男女)のｵｰﾄﾊﾞｲﾂｰﾘﾝｸﾞ会です,詳細はWebへ.【走行ｽﾋﾟｰﾄﾞ+15km/h以内】【参拝作法を他人に押し付けない】をﾓｯﾄｰに活動.40～60代男女,岐阜/三重/愛知/滋賀周辺,神奈川/東京/埼玉周辺の会","2023年2月5日(日) 関東支部 Part3 [群馬県高崎市]洞窟観音  #御朱印ツーリング #御朱印巡り #神社仏閣巡り #洞窟観音 #徳明園 #三十九観音 #高橋楽山","1270 ","251","342","26"
"Tau_okA","@Tau_okA","多摩美術大学オカルト研究会 @Tau_okA 【新入生募集中。DMください。】霊感のないマグルでも大丈夫です。ホラー映画/心霊スポット/エスパー開発/特殊ホラーメイク/ホラーゲーム/映像撮影/ホラードール蒐集/UMA/宗教/怪談/タルパ/明晰夢開発/何でも歓迎   入部希望の方はDMまでご連絡下さい","最新話のチャイムのお話は 現オカルト研究会、三峰部長の体験談を元に描かせて頂きました。  こちらが実際の音声↓ twitter.com/Tau_okA/status…","1458 ","340","481","85"
"central_field_","@central_field_","中野友加里☆社長歴10年 @central_field_ バイトか社長しかやったことがありません/TikTok22万フォロワー/著書ベストセラー/販売日本一で地球にあるものすべて売れます/都市伝説BARオーナー @BarKamna /守護霊といっしょに人に憑いてるものは追い出しながら心霊写真たくさん撮って10万人から届く願いごとを叶える日常を #うしろの中野さん でマンガ連載中☆","【中野さん超☆開運イベント】  一粒万倍日×寅の日×天赦日 が重なる最強開運日に 中野さんが運気UPいたします☆彡  ★3月21(祝)★ 15:00～24:00開催  当日限定 ・中野さん開運メニュー ・開運お守り※数量限定  ※憑いてる場合は厄祓いいたします","バイトか社長しかやったことがありません/TikTok22万/著書ベストセラー/販売日本一で地球にあるものすべて売れます/都市伝説BARオーナー","900","252","52"
"lovemedo_yogen","@lovemedo_yogen","【公式】Love Me Doの大予言＠タロット一枚引きでお返事きます。 @lovemedo_yogen 「ラブちゃん、占って」と話しかけると、今のあなたへ1枚引きのタロットで返信します。 占い師 Love Me Do 公式占いサイトのTwitterです。 芸能人の結婚時期など的中実績多数 ・開運日と新月、満月のお知らせ ・最新無料占いをどこよりも早くお知らせ ・そのほか先生の開運情報を発信 #lovemedo #Doさん","本日2023/3/21は、3つの吉日と運気が切り替わる春分が重なる最強開運日 運気を上げる準備はできていますか？ 本日も、今日のあなたにタロット1枚引きでメッセージをお送りします「ラブちゃん、占って」と話しかけてみてね！  ↓21日の解説はこちら↓ https://twitter.com/lovemedo_yogen/status/1635548556370272256… #一粒万倍日","3023 ","107","691","67"
"SUN082319","@SUN082319","こーへい 心のセルフケアコーチ @SUN082319 【自己否定を手放して幸せな人生へ】人生どん底正社員メンタル崩壊「自分の心」を一番大切にするmasaさん、おかぴーさんを引き寄せる心の仕組みを200万円かけて学ぶ""幸せと自分軸と自由""を手にする方法を無料メルマガで特別公開中|""ご縁ある方の一生の味方""","諦めなければ  必ず好転するタイミングがきます！！  絶対に諦めないでくださいね。  絶対大丈夫","3594 ","507","302","26"
"kub81pre","@kub81pre","くぼ｜Appleの 背が大きい人 @kub81pre 【人生を楽しむ秘訣】Twitterをリアルに繋げるフットワーク│ 友達0人11か月で250人リアル交流│人生を少し変える│刺さる画像リプ で 大喜利│月間インプ6600万(単月)│Amazonアソシエイト参加│#パワスポ開運 × AppleWatch#今日は一粒万倍日。フォローしてリプ欄書くの待ってて→","これはマジ。心理学的に「なにかをしたい」と思ってから「72時間以内に行動しないと、一生行動しない」。昨日、iPhoneを買うモチベで12時間が経過。Androidからの乗り換えは『LINEの引継ぎが不可』『SDカード使えない』『電子マネーが消えちゃう』ことが発覚。恐ろしく面倒で草。でも""Apple Watch""を…","2796 ","806","287","69"
"TChan831","@TChan831","Momo-chan @TChan831 猫とピアノと文学、お酒が好き（禁酒中）。料理は毎日。元ボクサー（目を傷め、プロは断念）。モットーは、適度にテキトー。3社で勤務後、現在フリーランスの翻訳チェッカー。料理や猫、音楽などを中心に雑多な由無し言を呟きます。なお署名つきのツイートは飼い猫のももちゃんが勝手にしたもの    ぜひお気軽にフォローを","#牛丼（当家風。糸コン、焼き豆腐入り。他のお客様の丼には手を出さないで下さい） #ザ・日本食  わたくしの得意料理、第13位でございます（2021年、ビデオリサーチ調べ）。  では、いただきます  ※とろ火から弱火で #自分に負けないで","10000 ","815","831","23"
"mimishiao388","@mimishiao388","あお耳もみ/耳診断 @mimishiao388 【耳ってスゴイ!を発信】3ヶ月でﾌｫﾛﾜｰさん1.1万人｜耳ﾌｪﾁ×耳ﾏﾆｱ×耳ｵﾀｸ｜耳ﾘﾌﾚｸｿﾛｼﾞｰ専門家｜耳施術3万人超｜よくのびる柔らかい耳が自慢｜??#耳でアナタの性格も本質も丸見えです｜ﾌｫﾛｰうれしいです♪","ヒミツにしてたんですが【耳】で生まれ持った『性格』や『本質』は、全部『 丸見え 』です。3つに分けてみて 上＝知→知識欲、中＝意→自我の強さ、下＝ 情→優しさを表していて、大きさ・色・位置・向き・厚みをくみあわせると、これまでに3万人みて 9割あたってた私は いつも人の耳ばかり見ています","11000 ","988","276","48"
"koumeiofficial","@koumeiofficial","辛口コウメイ男性心理に詳しい占い師×波動鑑定ヒーラー @koumeiofficial 2022年は約1万人を占う | 女性ではわかりにくい男心を詳しく、辛口占いでアドバイス | あなたが抱える未来への不安を占いと波動調整で抹消| 女性の恋愛（彼氏欲しい、彼と付き合いたい、復縁）、旦那・子供との関係・仕事（転職、副業、起業）の相談が得意中の得意 | #占い　#個人鑑定　#恋愛相談","あなた達  自己肯定感が低いって 悪いことだけだと思ってる？  自己肯定感が 低いってことは 人生の中で  心の痛みを 経験するということで  その経験があるから 人の痛みを理解できる ということなのよ  あなたは 人の痛みを しっかり理解できる  素敵な人なのよ あなた達","6812 ","301","20","1"
"tamerunnn","@tamerunnn","ためるん @tamerunnn 【お金の知識をわかりやすく発信】凡人な主婦でも月7ケタ┃1年半でTwitter5万名┃パワハラ上司に悩まされ副業を本業に┃今は会社をやめて自由に働いてます。フォロワーすると40代主婦にもできたフリーランスの歩み方がわかります。","犬を飼うと生涯で400万円かかることを知らない人が多すぎます。「心が癒やされる」「散歩で健康になれる」「毎日が楽しくなる」メリットはあるけど、ワクチン・ごはん・シャンプー・トイレなどのお金がかかります。犬の寿命は犬種にもよりますが 10～20年ほど。子犬を迎えたい人全員に届けたい言葉は、","【お金の知識をわかりやすく発信】凡人な主婦でも月7ケタ┃1年半でTwitter50000名┃パワハラ上司に悩まされ副業を本業に┃今は会社をやめて自由に働いてます。すると40代主婦にもできたフリーランスの歩み方がわかります。","-","871","8760"
"asagiribotan24","@asagiribotan24","金運を動かす人朝霧牡丹 @asagiribotan24 動かなくなった金運を動かす人/数十万円単位でお金に縁があった報告アリ/タロット占いも出来る/2児のパパ ご依頼はDM","自分を愛して  他人を愛せるようになるから  人からもらう前に  人に与えてみて  偽善だ！と嘯く人こそ  勝手な正義を振りかざす偽善者なのだら","3829 ","277","11","0"
"hiyokoharumaki","@hiyokoharumaki","ヒヨコ【ポムポムサニー】 @hiyokoharumaki 2005年生まれの息子ハルマキ君は重度に近い中度知的障害を伴う自閉症・てんかんで、支援学校高等部。リアルの仕事は保育士ですが地域を回ることが業務の不思議な立場。ポムポム言います。ピアノとバイオリン弾き。PECS/国境無き猫もふ団/スイーツマネージャー/ポムポムプリン似/ツイ廃","お金の心配をせずに気軽に医者にかかれるようになることの一体どこが「必ずしも子どものためになるとは言えない」なの？？はあ？？早めの受診が一番いいに決まってんだろ何言ってんだ？お金のために病院我慢して症状悪化した経験ないから分からんのか？経験なくても想像は容易だろうに、なんだこの大臣","7475 ","846","476","208"
"ringo19770","@ringo19770","リンゴ＠発達障害児ママ @ringo19770 【ADHD9歳息子のママ】突然病気で夫を亡くし発達障害３歳の息子を抱えてシングルマザーに｜息子のために副業を開始｜現在はフリーランス｜自己肯定感UP｜勉強しても通用しない知識じゃなく、リアルなドタバタ子育て理論発信｜子育て中ママも、自宅でビジネスが叶う｜#頑張り過ぎないことご相談はリンク先へフォロー大歓迎","シングルマザーは子育てをしながら働き、毎日悩みながら生きていることを思うと胸が痛くなります。私もTwitterを始めたころはそうでした。失敗したときは、自分を責めるのではなく、失敗したことを受け入れて、それを乗り越えて前に進んでほしい。辛くなった時は、誰かに頼っていいんだから。自分を→","3974 ","243","232","89"
"monkiti_smile","@monkiti_smile","もんきち┃出版社の人 @monkiti_smile 自分らしさを活かした商品作り・売り方のコツを発信｜出版社販売部門トップ｜コンテンツ企画・マーケティングのプロ｜僕をフォローして一緒に”あなたらしさ”を見つけて、魅力のある商品づくりを考えていきましょう。","自分らしさを見つける上で、過去を徹底的に振り返ることって大事。あなただけの自分年表を作ってみよう。がむしゃらに書きなぐってみてほしい。そこには必ず「好き」「嫌い」「得意」「苦手」がたくさんある。あなただけの歴史を振り返ることで、あなたが無意識に大事にしているものが見えてくるよ。","↓数に悩む人に向けて書いたnoteですnote.com/monkichi_ao/n/…2021年11月からTwitterを利用しています","522","275","99"
"kurumimru","@kurumimru","胡桃丸 ゆるゆるゆるりと行きますね @kurumimru もっといろいろ勉強したい！しあわせ求めて日々精進中！気にしない流されない…そんな感じかな(^^)法務、ライティングetc…。blogは日々の思いを綴っています。さわやかな田舎暮らし7年目みなさんよろしくお願いします♪( ´▽｀)","おはようございます¨?  自分にあるものを大切に。無いものねだりばかりだと疲れちゃうよ。人と比べる必要はないの。自分自身に気持ちを向けよう。目をとじて朝の新鮮な空気を胸いっぱいに吸い込んで~ゆっく~り吐ききろう。顔を斜め上に向けてゆっくり目を開ける…どんな感じかな？¨?  #おは戦50320mg","2914 ","268","261","11"
"do_reboot","@do_reboot","りぶ @do_reboot メンタルダウンからの立ち直り方｜２度の うつ病で どん底→40代で人生好転→人生を楽しむ “折れない心” を入手｜接客業16年で磨いた対人スキル｜フォローで『心を整えるコツ』が身につきます｜","不安やストレスでモヤモヤする人は、とにかく書き出すのがオススメです。心理学の研究でも、「１日15分、４日間書かせたら健康状態が良くなった」「ストレスホルモンのコルチゾールの分泌が低下する」結果がある。思いのままに書いて良いんだけど、１つだけ気をつけたいことをプロフの最後に置きました","4374 ","711","212","55"
"yossi02121","@yossi02121","yossi0212 @yossi02121 うすらぼんやり生きてます 休日にゆるく写真を撮ってます","今回も大沼だんご買えなかったよ！ 閉店後に着いて開店前に帰るから当たり前だよね  #北海道が美しい  #東京カメラ部","2231 ","044","70","11"
"mii_neko48X","@mii_neko48X","みぃねこ。服で悩みを解決する人。 @mii_neko48X ファッションであなたの悩みを解決します┃モテたい。結婚したい。子が自慢のパパママに。営業成績UP。全てファッションで解決┃元トップ営業マン＆中小病院経営者の秘書┃現在はファッションスタイリストとして活動。14ヶ月連続でご依頼続出中！┃お客様の幸せが何より嬉しい┃口コミには感謝","精神論の使いどころ。  ・今のやり方は正しい ・マネジャーが真っ当な人である ・行動すればするほど、成果が出る仕事  この条件がそろっているときには、 精神論、熱意はとても有効に機能する","5943 ","985","172","22"
"riemann_golf","@riemann_golf","タクミ｜ゴルフコーチング @riemann_golf 【ゴルフ上達や人生の役に立つ情報を毎朝６時に発信中】お金も時間もスキルも無い100ギリできないダメ会社員（28歳）""好き""で人生を変える??ティーチング資格取得→レッスン開始（36歳）｜ 会社員の僕だからこそ、寄り添えることがある。気になる限定情報は公式のLINEから僕をフォローして一緒に学びましょう","人は言ってることよりやってること、行動を見てその人を判断します。「本当は行きたかった..」行きたいなら来ればいい。「もう少し時間があれば..」そんな人は時間があってもやらない。「本気だしてないだけ..」出さない理由は。動いてなんぼ。行動することがスタートライン。口ではなく背中で語ろ。","1451 ","657","92","16"
"denchi_bouchou","@denchi_bouchou","じゅん｜仕事の悩み相談人 @denchi_bouchou 【仕事に悩んだら、まず俺に聞け！】仕事が出来ない・つまらない・やりがいが見つからないを『面白い・楽しい』にします！平社員から代表取締役になった【出世のプロ】が仕事の楽しみ方、考え方を伝えます！｜つまらないを面白いに！いつでもDM相談のりまっせ！｜得意：IT、営業、障害福祉、就職・転職｜弱点：堀内健｜じゅんじゅわ～","無駄なこととは、今いる環境においては無駄というだけ。環境が変わった時に役に立つこともある。点が線になる瞬間の気持ち良さってあるんよねぇ。","3857 ","555","121","1"
"takumi920_","@takumi920_","たくみ｜陰キャラ男子のあがり症対策 @takumi920_ 【緊張で頭が真っ白になる】を克服した隠キャラ男子｜フォローすると本番に強くなる考え方が身につく｜24歳｜非HSS型 #HSP｜緊張しすぎて体が震える人必見！#あがり症 の克服方法を発信｜自信をつけ自分らしく生きる！｜散歩と読書。甘味も捨てがたい...","圧倒的感謝。期間限定のブログ記事の配布数はなんと「」。受け取ってくださった方、発信を拡散してくださった方、ありがとうございました。まだ受け取れてない方はDMをお送りいただけると助かります。今後もあがり症、緊張をテーマに発信していきますので、よろしくお願いします！ #おは戦50318md ","1532 ","854","130","65"
"yPy3KUeGIpXkwkC","@yPy3KUeGIpXkwkC","チャイ @yPy3KUeGIpXkwkC 非モテであっても魅力を高めて最短でモテる男になるための知識、マインドを公開します。登録者限定プレゼントをゲットできる公式LINEはこちら→https://lin.ee/Z5EHu5A","【無料プレゼント】  【マッチングアプリ完全攻略】を無料でプレゼント。これ読めばアプリで可愛い彼女は簡単に作れる。アプリで悩む人は是非。2万字超え。  【参加条件】 ・フォロー ・いいね&RT ・『欲しい』とリプ ・公式LINEに登録後に「アプリ大全」とだけ入力  https://lin.ee/Z5EHu5A","27000 ","167","778","143"
"omochi20fire","@omochi20fire","おもち｜20代から始める余生 @omochi20fire 20代で5000万貯めたのでサイドFIREしました｜ホワイト企業リーマンに転職→空き時間に副業でSNS&ブログ→退職→まったり遊んだりたまに働いたりしてます","資産1000万までは約6年かかったけど、1000万から3000万は1年半で達成できた。やはり1000万以降はそれまでに身につけた「お金を稼ぐ力・運用する力・守る力・使う力」が掛け合わさって資産増加スピードが一気に早くなったので、1000万貯めれたら資産形成に必要なスキルのほぼ習得できる気がします。","18000 ","458","580","29"
"in_july2018","@in_july2018","こぐま学生 @in_july2018 寝ても覚めても朝ドラが好き。推しはハル婆ちゃんとか竹村夫妻とか。いつかエキストラ出演したい。リプへのお返事はほとんどできません (ある日突然沼に沈み、勢いで作ったスト垢 @chiseeeeeeee )","現役を引退したばんばの歩みに、同じく引退した笠やんを投入して物語を進めていくというのが巧いよねぇ #舞いあがれ","2978 ","118","936","31"
"emiry_oinari","@emiry_oinari","トレえみ@40kg痩せた人 @emiry_oinari 40kgの減量に成功した173cm|ダイエットレシピ書籍【トレえみDIET】https://amazon.co.jp/dp/4594090257","3月31日まで、LINE新規登録者限定で【40%OFF】のクーポンがでてるよ！  40%OFFクーポン→https://rs39.net/oic_series/support/emiry_oinari/lp/221125/…   #OIC #pr","389000 ","243","951","70"
"MABP_matsuo","@MABP_matsuo","松尾 直樹 | MABP代表取締役副社長 @MABP_matsuo (株)M&Aベストパートナーズ 代表取締役副社長｜証券会社⇒M&A仲介会社⇒2018年にMABP設立｜5期目｜製造×建設×不動産×ヘルスケア業界に特化｜独立思考が強い人が集まる会社｜社員55名超え｜箱根駅伝に2度出場｜営業･仕事･起業･経営･M&Aなどを発信｜フォローすると、ビジネススキルが上がります","成長や結果は継続から生まれる。そのためには『自分自身と向き合うこと』が大事。輝かしい経歴を持った人、結果を出している人と比べる必要はない。環境や経験値が違う。ライバルは自分。経営もビジネスもSNSも同じ。昨日の自分を超えるために「できる範囲を最大限に努力し続けること」が必要不可欠。","15000 ","643","438","20"
"apollo_iss","@apollo_iss","アポロ @apollo_iss 後悔しない選択をするコツをつぶやいてます｜○億で上場企業に会社売却｜テクノロジー大好き｜健康志向｜うまくいってる人の考え方｜#避けたほうがいいカラダに悪影響の原材料は、①外国産の遺伝子組み換え小麦 ②植物油脂 ③イーストフード ④乳化剤。おすすめはセブンイレブンの「北海道産小麦の金の生食パン」フォローうれしいです。","赤坂の料亭。30代美女と会食。会社売却のお祝い。個人資産10億円。家は港区のタワーマンション。車はマクラーレン。大成功した"" 秘訣 ""を直接聞いてみた。「 もちろん投資は大切。つみたてNISA、iDeCo、S&P500、ビットコイン....でも私が若者にかえれるなら100％やらないと後悔すること、それは.....↓","25000 ","402","698","128"
"tokumaru_mabp","@tokumaru_mabp","徳丸 祐也｜MABP執行役員 @tokumaru_mabp M&Aベストパートナーズ 執行役員｜医療・ヘルスケア業界をメインに建設・不動産・物流関係のM&A支援｜SMBC日興証券（新卒）→M&Aキャピタルパートナーズ→MABP（現職）｜一生に一度の究極の経営判断を全力でサポート｜熊本県出身｜九州をもっと盛り上げていきたい｜ビジネスに関することなどをツイートします。","営業はヒアリングが大事。『売れる営業マン＝話し上手』と言うイメージが先行しがちですが、実は『ヒアリング上手』であることが前提条件です。お客様のニーズを満たす提案には話す力より、「聞く力」「聞き出す力」「聞き取る力」の３つの力を鍛えることが大切。ヒアリングは結果に直結します。","269 ","055","425","13"
"gannbax","@gannbax","アツシ＠30代を自由に楽しく @gannbax 【誰かに話したくなるクスッと話やちょっとした雑学を発信】妻、娘、犬の4人家族の30代子育てパパ｜営業→制作会社→事業会社でWEBマーケに従事。副業スキル：web制作｜6:00にオリツイ発信中｜フォローすると『一緒にTwitterを楽しめ毎朝笑顔でスタート』ができます｜なにかあればお気軽にDMください","「んー…気になっちゃう！」休日のお昼。「全部オレにまかせて！」と家事も息子くんのお世話も、夫ががんばってくれている。疲れがたまって眠いので、お昼寝したい。だけど、気になっちゃう！遮光カーテンのスキマからもれる＂光＂。寝室のドアからもれる＂光＂。この＂光＂問題を解決してくれたのは→","2700 ","284","199","40"
